date,store,brand,brand_group,name,size_label,size_value,size_unit,ean,price,unit_price,url
2026-08-21,dm,Oral-B,Szájápolás,"Fogkefe Sensitive Clinical duopack, többféle, 2 db",2 db,2.0,db,8700216567923,1465.0,,https://www.dm.hu/p/d/3064158/oral-b-fogkefe-sensitive-clinical-duopack-tobbfele
2026-08-21,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO Series 2 Black utazó tokkal, 1 db",1 db,1.0,db,8700216611923,27999.0,,https://www.dm.hu/p/d/3064196/oral-b-elektromos-fogkefe-io-series-2-black-utazo-tokkal
2026-08-21,dm,Oral-B,Szájápolás,"Pro-3DW Fogkefe Medium, többféle, 2 db",2 db,2.0,db,8700216459761,1179.0,,https://www.dm.hu/p/d/3064203/oral-b-pro-3dw-fogkefe-medium-tobbfele
2026-08-21,dm,Oral-B,Szájápolás,"Fogkefe Junior 6+ Color Changing, Többféle, 1 db",1 db,1.0,db,8700216749466,725.0,,https://www.dm.hu/p/d/3064529/oral-b-fogkefe-junior-6-color-changing-tobbfele
2026-08-21,dm,Oral-B,Szájápolás,"Fogkefe Sensitive Clinical, 1 db",1 db,1.0,db,8700216449397,499.0,,https://www.dm.hu/p/d/3064552/oral-b-fogkefe-sensitive-clinical
2026-08-21,dm,Oral-B,Szájápolás,"Pótfej elektromos fogkeféhez, Lion King, 4 db",4 db,4.0,db,8700216302074,7779.0,,https://www.dm.hu/p/d/3064578/oral-b-potfej-elektromos-fogkefehez-lion-king
2026-08-21,dm,Oral-B,Szájápolás,"Pótfej iO elektromos fogkeféhez, Radient White, 4 db",4 db,4.0,db,8700216199254,14499.0,,https://www.dm.hu/p/d/3064859/oral-b-potfej-io-elektromos-fogkefehez-radient-white
2026-08-21,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO6 Pink, 1 db",1 db,1.0,db,8700216011419,58999.0,,https://www.dm.hu/p/d/3064878/oral-b-elektromos-fogkefe-io6-pink
2026-08-21,dm,Oral-B,Szájápolás,"Pótfej iO elektromos fogkeféhez Interdental Clean, 2 db",2 db,2.0,db,8700216375399,8999.0,,https://www.dm.hu/p/d/3064894/oral-b-potfej-io-elektromos-fogkefehez-interdental-clean
2026-08-21,dm,Oral-B,Szájápolás,"Fogkefe Pro-Sensitive Advanced, 2 db",2 db,2.0,db,8700216567916,1265.0,,https://www.dm.hu/p/d/3069141/oral-b-fogkefe-pro-sensitive-advanced
2026-08-21,dm,Oral-B,Szájápolás,"Fogkefe pro 3d white medium, 1 db",1 db,1.0,db,8700216459334,999.0,,https://www.dm.hu/p/d/3069395/oral-b-fogkefe-pro-3d-white-medium
2026-08-21,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO Series 2 duo, 2 db",2 db,2.0,db,8700216611909,49999.0,,https://www.dm.hu/p/d/3070604/oral-b-elektromos-fogkefe-io-series-2-duo
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém Pro 3D White Bright Brillance, 75 ml",75 ml,75.0,ml,8700216922807,1535.0,,https://www.dm.hu/p/d/3097812/oral-b-fogkrem-pro-3d-white-bright-brillance
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém Pro 3D White R adiant White, 75 ml",75 ml,75.0,ml,8700216922838,1535.0,,https://www.dm.hu/p/d/3097814/oral-b-fogkrem-pro-3d-white-r-adiant-white
2026-08-21,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO9 fekete színben utazótokkal és kistáskával, 1 db",1 db,1.0,db,8700216868563,104999.0,,https://www.dm.hu/p/d/3106684/oral-b-elektromos-fogkefe-io9-fekete-szinben-utazotokkal-es-kistaskaval
2026-08-21,dm,Oral-B,Szájápolás,"Elekrtomos fogkefe iO kids Stitch utazó tokkal, 1 db",1 db,1.0,db,8700216932479,28999.0,,https://www.dm.hu/p/d/3108339/oral-b-elekrtomos-fogkefe-io-kids-stitch-utazo-tokkal
2026-08-21,dm,Oral-B,Szájápolás,"Pótfej elektromos fogkeféhez Stitch, 4 db",4 db,4.0,db,8700216930710,15499.0,,https://www.dm.hu/p/d/3108345/oral-b-potfej-elektromos-fogkefehez-stitch
2026-08-21,dm,Oral-B,Szájápolás,"Pótfej iO elektromos fogkeféhez, Kids Spiderman",,,,8700216930260,15499.0,,https://www.dm.hu/p/d/3126826/oral-b-potfej-io-elektromos-fogkefehez-kids-spiderman
2026-08-21,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO kids Spider tokkal, 1 db",1 db,1.0,db,8700216932370,28999.0,,https://www.dm.hu/p/d/3127088/oral-b-elektromos-fogkefe-io-kids-spider-tokkal
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém pro-exp Gentle whitening Crystals duopack, 150 ml",150 ml,150.0,ml,8006530444187,1209.0,,https://www.dm.hu/p/d/3131359/oral-b-fogkrem-pro-exp-gentle-whitening-crystals-duopack
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém Advanced Enamel Strengthening duopack, 150 ml",150 ml,150.0,ml,8006530444248,1645.0,,https://www.dm.hu/p/d/3131444/oral-b-fogkrem-advanced-enamel-strengthening-duopack
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém Pro-Expert Sensitive Calm Sensation duopack, 150 ml",150 ml,150.0,ml,8006530444224,1209.0,,https://www.dm.hu/p/d/3131445/oral-b-fogkrem-pro-expert-sensitive-calm-sensation-duopack
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém kids lion king 6+ gyerekeknek, 60 ml",60 ml,60.0,ml,8006530024402,739.0,,https://www.dm.hu/p/d/3131464/oral-b-fogkrem-kids-lion-king-6-gyerekeknek
2026-08-21,dm,Oral-B,Szájápolás,"Viaszolt fogselyem Essential, 1 db",1 db,1.0,db,8006530045667,1499.0,,https://www.dm.hu/p/d/3131492/oral-b-viaszolt-fogselyem-essential
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém pro-exp gGntle whitening Crystals, 75 ml",75 ml,75.0,ml,8006530090537,779.0,,https://www.dm.hu/p/d/3131846/oral-b-fogkrem-pro-exp-ggntle-whitening-crystals
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém Pro-expert Refreshing Clean, 75 ml",75 ml,75.0,ml,8006530090674,779.0,,https://www.dm.hu/p/d/3131848/oral-b-fogkrem-pro-expert-refreshing-clean
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém Advanced sensitivity protection, 75 ml",75 ml,75.0,ml,8006530091039,1149.0,,https://www.dm.hu/p/d/3131855/oral-b-fogkrem-advanced-sensitivity-protection
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém Advanced Healthy Whitening, 75 ml",75 ml,75.0,ml,8006530090971,1149.0,,https://www.dm.hu/p/d/3131869/oral-b-fogkrem-advanced-healthy-whitening
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém Complete Ultimate Fresh, 75 ml",75 ml,75.0,ml,8006530254854,709.0,,https://www.dm.hu/p/d/3131878/oral-b-fogkrem-complete-ultimate-fresh
2026-08-21,dm,Oral-B,Szájápolás,"Fogkrém Pro-Expert Sensitive Calm Sensation, 75 ml",75 ml,75.0,ml,8006530090773,779.0,,https://www.dm.hu/p/d/3131892/oral-b-fogkrem-pro-expert-sensitive-calm-sensation
2026-08-21,dm,Oral-B,Szájápolás,Elektromos fogkefe iO3 quite white,,,,8006530054119,30999.0,,https://www.dm.hu/p/d/3131994/oral-b-elektromos-fogkefe-io3-quite-white
2026-08-21,dm,Oral-B,Szájápolás,"Viaszolt fogselyem Essential Duopack, 2 db",2 db,2.0,db,8006530045995,2499.0,,https://www.dm.hu/p/d/3132214/oral-b-viaszolt-fogselyem-essential-duopack
2026-08-21,dm,Blend-a-med,Szájápolás,"Fogkrém Complete Protect, 100 ml",100 ml,100.0,ml,8001090716279,465.0,,https://www.dm.hu/p/d/2498808/blend-a-med-fogkrem-complete-protect
2026-08-21,dm,Blend-a-med,Szájápolás,"Fogkrém Complete Proctect fresh, 150 ml",150 ml,150.0,ml,8006540391402,665.0,,https://www.dm.hu/p/d/2945741/blend-a-med-fogkrem-complete-proctect-fresh
2026-08-21,dm,Blend-a-med,Szájápolás,"Fogkrém 3d white classic duopack, 150 ml",150 ml,150.0,ml,8700216950497,665.0,,https://www.dm.hu/p/d/3069607/blend-a-med-fogkrem-3d-white-classic-duopack
2026-08-21,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő Plus Unbeatable Bite, 40 g",40 g,40.0,g,8700216598736,1949.0,,https://www.dm.hu/p/d/2264376/blend-a-dent-mufogsorrogzito-plus-unbeatable-bite
2026-08-21,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő krém Complete Extra Stark Original, 47 g",47 g,47.0,g,8001841900483,1849.0,,https://www.dm.hu/p/d/2278892/blend-a-dent-mufogsorrogzito-krem-complete-extra-stark-original
2026-08-21,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő krém extra erős, 47 g",47 g,47.0,g,8001841900575,1849.0,,https://www.dm.hu/p/d/2279917/blend-a-dent-mufogsorrogzito-krem-extra-eros
2026-08-21,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő Plus Unbeatable Bite, duopack, 80 g",80 g,80.0,g,8006530000031,2799.0,,https://www.dm.hu/p/d/2444869/blend-a-dent-mufogsorrogzito-plus-unbeatable-bite-duopack
2026-08-21,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő krém, 94 g",94 g,94.0,g,8006540300053,2899.0,,https://www.dm.hu/p/d/2835026/blend-a-dent-mufogsorrogzito-krem
2026-08-21,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő krém friss, mentolos ízesítéssel, 40 g",40 g,40.0,g,8700216596398,2199.0,,https://www.dm.hu/p/d/3063823/blend-a-dent-mufogsorrogzito-krem-friss-mentolos-izesitessel
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosópor színes ruhákhoz 80 mosás, 4,4 kg",4400 g,4400.0,g,8006540940693,6999.0,,https://www.dm.hu/p/d/2444694/ariel-mosopor-szines-ruhakhoz-80-mosas
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosópor Alpin Fresh, 4,4 kg",4400 g,4400.0,g,8006540940150,6999.0,,https://www.dm.hu/p/d/2444695/ariel-mosopor-alpin-fresh
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosókapszula Allin1 Extra Stain Removal, 19 db",19 db,19.0,db,8700216765800,2299.0,,https://www.dm.hu/p/d/3062788/ariel-mosokapszula-allin1-extra-stain-removal
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosógél Fresh Air, 25 mosás",25 mosás,25.0,mosás,8700216691956,2239.0,,https://www.dm.hu/p/d/3063347/ariel-mosogel-fresh-air
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosókapszula színes ruhákhoz, 22 db",22 db,22.0,db,8700216765336,3369.0,,https://www.dm.hu/p/d/3063407/ariel-mosokapszula-szines-ruhakhoz
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosókapszula Allin1 Mountain Spring, 22 db",22 db,22.0,db,8700216765466,2299.0,,https://www.dm.hu/p/d/3063416/ariel-mosokapszula-allin1-mountain-spring
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosógél Mountain Spring, 50 mosás",50 mosás,50.0,mosás,8700216691147,5489.0,,https://www.dm.hu/p/d/3063418/ariel-mosogel-mountain-spring
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosógél színes ruhákhoz XL, 50 mosás",50 mosás,50.0,mosás,8700216691475,5489.0,,https://www.dm.hu/p/d/3063438/ariel-mosogel-szines-ruhakhoz-xl
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosógél Sensitive, 25 mosás",25 mosás,25.0,mosás,8700216691697,2239.0,,https://www.dm.hu/p/d/3063439/ariel-mosogel-sensitive
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosógél + Extra folteltávolító hatással, 40 mosás",40 mosás,40.0,mosás,8700216691093,5489.0,,https://www.dm.hu/p/d/3064810/ariel-mosogel-extra-folteltavolito-hatassal
2026-08-21,dm,Ariel,Mosás & háztartás,"Illatgyöngy Scent of Ariel XL Pack, 495 g",495 g,495.0,g,8700216704694,5999.0,,https://www.dm.hu/p/d/3065104/lenor-illatgyongy-scent-of-ariel-xl-pack
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosópor színes ruhákhoz XL Economy, 50 mosás",50 mosás,50.0,mosás,8700216733267,5059.0,,https://www.dm.hu/p/d/3065471/ariel-mosopor-szines-ruhakhoz-xl-economy
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosógél Mountain Spring Mega Economy, 4,05 l",4050 ml,4050.0,ml,8006530146326,6999.0,,https://www.dm.hu/p/d/3126030/ariel-mosogel-mountain-spring-mega-economy
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosókapszula Gold Orchid, 38 db",38 db,38.0,db,8006530203036,5659.0,,https://www.dm.hu/p/d/3129817/ariel-mosokapszula-gold-orchid
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosógél Gold Orchid, 35 mosás",35 mosás,35.0,mosás,8006530182003,4429.0,,https://www.dm.hu/p/d/3129878/ariel-mosogel-gold-orchid
2026-08-21,dm,Ariel,Mosás & háztartás,"Ultra Oxi Effect mosópor, 35 mosás",35 mosás,35.0,mosás,8006530125055,4465.0,,https://www.dm.hu/p/d/3129915/ariel-ultra-oxi-effect-mosopor
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosógél Spring Awakening, 35 mosás",35 mosás,35.0,mosás,8006530182522,3999.0,,https://www.dm.hu/p/d/3130122/ariel-mosogel-spring-awakening
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosógél Japan Blossom, 40 mosás",40 mosás,40.0,mosás,8006530345446,4429.0,,https://www.dm.hu/p/d/3136073/ariel-mosogel-japan-blossom
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosókapszula Japan Blossom Mega Economy Pack, 60 db",60 db,60.0,db,8006530380805,8205.0,,https://www.dm.hu/p/d/3138472/ariel-mosokapszula-japan-blossom-mega-economy-pack
2026-08-21,dm,Ariel,Mosás & háztartás,"Mosókapszula Japan Blossom, 30 db",30 db,30.0,db,8006530380782,4485.0,,https://www.dm.hu/p/d/3139929/ariel-mosokapszula-japan-blossom
2026-08-21,dm,Lenor,Mosás & háztartás,"Car légfrissítő készülék Lenor April Fresh With Lenor, 2 ml",2 ml,2.0,ml,8001090871619,1899.0,,https://www.dm.hu/p/d/2102516/ambi-pur-car-legfrissito-keszulek-lenor-april-fresh-with-lenor
2026-08-21,dm,Lenor,Mosás & háztartás,"3Volution légfrissítő készülék és utántöltő Lenor Spring, 1 db",1 db,1.0,db,8006540528921,3699.0,,https://www.dm.hu/p/d/2126831/ambi-pur-3volution-legfrissito-keszulek-es-utantolto-lenor-spring
2026-08-21,dm,Lenor,Mosás & háztartás,"Légfrissítő utántöltő 3 Volution Lenor Spring Awakening, 20 ml",20 ml,20.0,ml,8001841227955,2399.0,,https://www.dm.hu/p/d/2432923/ambi-pur-legfrissito-utantolto-3-volution-lenor-spring-awakening
2026-08-21,dm,Lenor,Mosás & háztartás,"Fürdőszobai illatosító Lenor Spring Awakening, 7,5 ml",7.5 ml,7.5,ml,8700216014298,1999.0,,https://www.dm.hu/p/d/2949532/ambi-pur-furdoszobai-illatosito-lenor-spring-awakening
2026-08-21,dm,Lenor,Mosás & háztartás,"Fürdőszobai illatosító duo 2x7,5ml Lenor Spring, 15 ml",15 ml,15.0,ml,8700216014366,2999.0,,https://www.dm.hu/p/d/2950916/ambi-pur-furdoszobai-illatosito-duo-2x7-5ml-lenor-spring
2026-08-21,dm,Lenor,Mosás & háztartás,"Illatgyöngy Cotton Fresh XL Pack, 495 g",495 g,495.0,g,8006530183185,5999.0,,https://www.dm.hu/p/d/3049853/lenor-illatgyongy-cotton-fresh-xl-pack
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítőkoncentrátum Fresh Air, Fresh Wind, 76 mosás",76 mosás,76.0,mosás,8700216723077,2799.0,,https://www.dm.hu/p/d/3063393/lenor-oblitokoncentratum-fresh-air-fresh-wind
2026-08-21,dm,Lenor,Mosás & háztartás,"Illatgyöngy Spring Awakening, 270 g",270 g,270.0,g,8700216708388,1499.0,,https://www.dm.hu/p/d/3063398/lenor-illatgyongy-spring-awakening
2026-08-21,dm,Lenor,Mosás & háztartás,"Illatgyöngy Gold Orchid & Vanilla, 270 g",270 g,270.0,g,8700216708500,1499.0,,https://www.dm.hu/p/d/3063459/lenor-illatgyongy-gold-orchid-vanilla
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítő Sensitive Cotton Fresh, 47 mosás",47 mosás,47.0,mosás,8700216724524,1199.0,,https://www.dm.hu/p/d/3063475/lenor-oblito-sensitive-cotton-fresh
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítőkoncentrátum Fresh Air, Sensitive, 76 mosás",76 mosás,76.0,mosás,8700216723183,2799.0,,https://www.dm.hu/p/d/3064294/lenor-oblitokoncentratum-fresh-air-sensitive
2026-08-21,dm,Lenor,Mosás & háztartás,"Illatgyöngy Fresh XL Pack, 495 g",495 g,495.0,g,8700216704724,5999.0,,https://www.dm.hu/p/d/3065048/lenor-illatgyongy-fresh-xl-pack
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítő Gold Orchid, 59 mosás",59 mosás,59.0,mosás,8700216724081,2199.0,,https://www.dm.hu/p/d/3065064/lenor-oblito-gold-orchid
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítőkoncentrátum Fresh Air, Pink Blossom, 76 mosás",76 mosás,76.0,mosás,8700216809832,2799.0,,https://www.dm.hu/p/d/3065088/lenor-oblitokoncentratum-fresh-air-pink-blossom
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítőkoncentrátum Fresh Air, Tropical Sunset, 76 mosás",76 mosás,76.0,mosás,8700216723039,2799.0,,https://www.dm.hu/p/d/3065157/lenor-oblitokoncentratum-fresh-air-tropical-sunset
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítő Floral Bouquet, 59 mosás",59 mosás,59.0,mosás,8700216726900,2199.0,,https://www.dm.hu/p/d/3067012/lenor-oblito-floral-bouquet
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítő Cherry Blossom, 59 mosás",59 mosás,59.0,mosás,8700216723602,2199.0,,https://www.dm.hu/p/d/3067614/lenor-oblito-cherry-blossom
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítő Sensitive XL Pack, 59 mosás",59 mosás,59.0,mosás,8700216723824,1759.0,,https://www.dm.hu/p/d/3080374/lenor-oblito-sensitive-xl-pack
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítő Spring Awakening, 59 mosás",59 mosás,59.0,mosás,8700216724012,1759.0,,https://www.dm.hu/p/d/3080404/lenor-oblito-spring-awakening
2026-08-21,dm,Lenor,Mosás & háztartás,"Illatgyöngy Fresh Breeze of Greek Island, 195 g",195 g,195.0,g,8700216969369,2099.0,,https://www.dm.hu/p/d/3103027/lenor-illatgyongy-fresh-breeze-of-greek-island
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítő Fresh Breeze of Greek Island, 56 mosás",56 mosás,56.0,mosás,8006530015226,1499.0,,https://www.dm.hu/p/d/3103097/lenor-oblito-fresh-breeze-of-greek-island
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítő Lotus Flower & Diamond Figs, 59 mosás",59 mosás,59.0,mosás,8006530218306,2199.0,,https://www.dm.hu/p/d/3127660/lenor-oblito-lotus-flower-diamond-figs
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítő Spring Awakening, 126 mosás",126 mosás,126.0,mosás,8006530170529,2999.0,,https://www.dm.hu/p/d/3129454/lenor-oblito-spring-awakening
2026-08-21,dm,Lenor,Mosás & háztartás,"fürdőszobai illatosító Lenor Japan Blossom illattal, 1 db",1 db,1.0,db,8006530394178,1999.0,,https://www.dm.hu/p/d/3133755/ambi-pur-furdoszobai-illatosito-lenor-japan-blossom-illattal
2026-08-21,dm,Lenor,Mosás & háztartás,"légfrissítő spray Lenor Japan Blossom illattal, 185 ml",185 ml,185.0,ml,8006530394567,1899.0,,https://www.dm.hu/p/d/3133756/ambi-pur-legfrissito-spray-lenor-japan-blossom-illattal
2026-08-21,dm,Lenor,Mosás & háztartás,"Illatgyöngy Japan Blossom, 195 g",195 g,195.0,g,8006530388450,2999.0,,https://www.dm.hu/p/d/3136068/lenor-illatgyongy-japan-blossom
2026-08-21,dm,Lenor,Mosás & háztartás,"Öblítő Japan Blossom, 59 mosás",59 mosás,59.0,mosás,8006530389846,2199.0,,https://www.dm.hu/p/d/3139914/lenor-oblito-japan-blossom
2026-08-21,dm,Fairy,Mosás & háztartás,"Tusfürdő és sampon gyermekeknek Fairy Garden, a varázslatos álmok illatával, 300 ml",300 ml,300.0,ml,4066447858976,279.0,,https://www.dm.hu/p/d/1341484/balea-tusfurdo-es-sampon-gyermekeknek-fairy-garden-a-varazslatos-almok-illataval
2026-08-21,dm,Fairy,Mosás & háztartás,"Körömlakk gél - Nr. 70 Fairy FLoss, 8 ml",8 ml,8.0,ml,4059729466822,299.0,,https://www.dm.hu/p/d/1425612/essence-koromlakk-gel-nr-70-fairy-floss
2026-08-21,dm,Fairy,Mosás & háztartás,"Vegyes gyümölcsital Fairy Drink, 200 ml",200 ml,200.0,ml,4000177170700,249.0,,https://www.dm.hu/p/d/3061067/capri-sun-vegyes-gyumolcsital-fairy-drink
2026-08-21,dm,Fairy,Mosás & háztartás,"Körömlakk - Nr. 04 Fairy PINK, 8 ml",8 ml,8.0,ml,4059729543172,849.0,,https://www.dm.hu/p/d/3091075/essence-koromlakk-nr-04-fairy-pink
2026-08-21,dm,Fairy,Mosás & háztartás,"Körömlakk - Nr. 03 Fairy ROSE, 8 ml",8 ml,8.0,ml,4059729543165,849.0,,https://www.dm.hu/p/d/3091076/essence-koromlakk-nr-03-fairy-rose
2026-08-21,dm,Fairy,Mosás & háztartás,"Csillogó fürdőbomba Winter Fairy Tale, 80 g",80 g,80.0,g,4017512200305,199.0,,https://www.dm.hu/p/d/3102177/dresdner-essenz-csillogo-furdobomba-winter-fairy-tale
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő spray Gold Orchid, 185 ml",185 ml,185.0,ml,8700216261623,1699.0,,https://www.dm.hu/p/d/2032986/ambi-pur-legfrissito-spray-gold-orchid
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő utántöltő 3Volution Cotton, 20 ml",20 ml,20.0,ml,8006540265628,2399.0,,https://www.dm.hu/p/d/2032988/ambi-pur-legfrissito-utantolto-3volution-cotton
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő utántöltő 3Volution Flower & Spring, 20 ml",20 ml,20.0,ml,4015600570637,2399.0,,https://www.dm.hu/p/d/2033429/ambi-pur-legfrissito-utantolto-3volution-flower-spring
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Autóillatosító, Flowers & Spring, 1 db",1 db,1.0,db,4015600900014,1249.0,,https://www.dm.hu/p/d/2074987/ambi-pur-autoillatosito-flowers-spring
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő autóhoz, 4 ml",4 ml,4.0,ml,4084500996809,2999.0,,https://www.dm.hu/p/d/2089193/ambi-pur-legfrissito-autohoz
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő készülék autóba, Gold Orchidea, 2 ml",2 ml,2.0,ml,8001841116419,1249.0,,https://www.dm.hu/p/d/2113551/ambi-pur-legfrissito-keszulek-autoba-gold-orchidea
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Fürdőszobai illatosító Cotton Flower, 15 ml",15 ml,15.0,ml,8700216014434,1999.0,,https://www.dm.hu/p/d/2115195/ambi-pur-furdoszobai-illatosito-cotton-flower
2026-08-21,dm,Old Spice,Borotválkozás & testápolás,"Car légfrissítő készülék 2x2ml Old Spice, 4 ml",4 ml,4.0,ml,8001841748757,2999.0,,https://www.dm.hu/p/d/2119513/ambi-pur-car-legfrissito-keszulek-2x2ml-old-spice
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő utántöltő 3 Volution, Gold Orchid, 20 ml",20 ml,20.0,ml,8001841922690,2399.0,,https://www.dm.hu/p/d/2126833/ambi-pur-legfrissito-utantolto-3-volution-gold-orchid
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő utántöltő 3 Volution Vaníliás süti illattal, 20 ml",20 ml,20.0,ml,8001090811455,1699.0,,https://www.dm.hu/p/d/2442391/ambi-pur-legfrissito-utantolto-3-volution-vanilias-suti-illattal
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő spray Flower & Spring, 185 ml",185 ml,185.0,ml,8700216261500,1699.0,,https://www.dm.hu/p/d/2472284/ambi-pur-legfrissito-spray-flower-spring
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő spray Ocean mist, 185 ml",185 ml,185.0,ml,8700216261586,1699.0,,https://www.dm.hu/p/d/2718212/ambi-pur-legfrissito-spray-ocean-mist
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő spray Flower and Spring, 370 ml",370 ml,370.0,ml,8700216285780,2799.0,,https://www.dm.hu/p/d/2718213/ambi-pur-legfrissito-spray-flower-and-spring
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő spray duó Spring Awakening, 370 ml",370 ml,370.0,ml,8700216284417,2799.0,,https://www.dm.hu/p/d/2718477/ambi-pur-legfrissito-spray-duo-spring-awakening
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő utántöltő 3 Volution, Spring Awakening, 40 ml",40 ml,40.0,ml,8001841922652,2999.0,,https://www.dm.hu/p/d/2835672/ambi-pur-legfrissito-utantolto-3-volution-spring-awakening
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Fürdőszobai illatosító Flower duo pack, 15 ml",15 ml,15.0,ml,8700216014557,2999.0,,https://www.dm.hu/p/d/2949533/ambi-pur-furdoszobai-illatosito-flower-duo-pack
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Fürdőszobai illatosító Cotton, 15 ml",15 ml,15.0,ml,8700216014649,3199.0,,https://www.dm.hu/p/d/2949534/ambi-pur-furdoszobai-illatosito-cotton
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"3Volution légfrissítő készülék Cotton, 20 ml",20 ml,20.0,ml,8006540246450,3699.0,,https://www.dm.hu/p/d/2951624/ambi-pur-3volution-legfrissito-keszulek-cotton
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő spray Vanilla Cookie illatban, 185 ml",185 ml,185.0,ml,8700216552400,1249.0,,https://www.dm.hu/p/d/2972918/ambi-pur-legfrissito-spray-vanilla-cookie-illatban
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő utántöltő 3 Volution, citrus-fehér verbéna, 20 ml",20 ml,20.0,ml,8700216462419,1699.0,,https://www.dm.hu/p/d/2974747/ambi-pur-legfrissito-utantolto-3-volution-citrus-feher-verbena
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Légfrissítő utántöltő 3 Volution dupla csomagolásban, 40 ml",40 ml,40.0,ml,8700216686488,2999.0,,https://www.dm.hu/p/d/3037740/ambi-pur-legfrissito-utantolto-3-volution-dupla-csomagolasban
2026-08-21,dm,Ambi Pur,Mosás & háztartás,"Elektromos légfrissítő készülék 3Volution Gold Orchid utántöltővel, 1 db",1 db,1.0,db,8700216486200,3699.0,,https://www.dm.hu/p/d/3037777/ambi-pur-elektromos-legfrissito-keszulek-3volution-gold-orchid-utantoltovel
